,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.000303276,0.00080773275,0.0021970642,0.00082021696,0.0019387294,0.0013733143,-0.0007765106,0.0032388526,0.0002511682,0.0,1.3990357e-08,7.0098054e-07,1.4861231e-06,2.2655258e-05,0.0005114649,5.151136e-05,3.389788e-09,1.1029581e-07,0.0,4.5356508e-05,0.0,0.0,0.0,4.3545018e-07,1.2892532e-05,5.304e-07,0.0,2.3601667e-06,0.00012211349,6.173658e-05,0.0,3.240583e-06
1,0.18151453,0.03323857,0.07784725,0.09324652,0.11533126,0.0457617,-0.019243607,-0.0795816,0.00048188097,0.0,1.9135881e-07,2.9505118e-06,0.0,0.00010613674,0.00016869664,9.36218e-05,2.754023e-09,4.6543272e-07,1.4162696e-07,0.00015210698,2.5533427e-05,1.2706093e-06,0.0,1.5257316e-06,6.550479e-05,2.264163e-06,0.0,0.0,0.00020749017,0.0,0.0,0.0
2,0.018398082,-0.009825751,0.02865523,0.032051146,0.02527017,0.011397973,0.042859364,0.0053746714,0.00029567681,0.0,6.728066e-07,0.0,0.0,6.0933515e-05,0.0,1.024293e-05,3.3011072e-10,0.0,4.607015e-06,0.0,1.96868e-05,1.8758857e-07,0.0005773443,0.0,5.3610624e-06,0.0,3.246538e-05,0.0,0.0,0.000103736595,1.0278372e-05,1.0006352e-05
3,0.024806667,0.005975919,0.013416549,0.01249449,0.015878154,0.007479377,-0.0028196287,-0.009649962,0.00010414088,1.0959826e-05,1.11269166e-07,2.2627764e-06,8.3766247e-07,5.636147e-05,0.0,7.4258205e-06,1.7660979e-09,7.690688e-08,3.9069064e-06,3.1230097e-06,0.0,0.0,0.00020091668,4.534255e-07,0.0,0.0,1.5408015e-05,0.0,1.1769851e-05,8.544037e-05,2.2987026e-06,0.0
4,0.0691199,0.0107741,0.024974542,0.03485036,0.04298564,0.011795472,-0.0071404437,-0.029134706,0.00016486079,7.962429e-06,0.0,4.2121837e-06,2.4061046e-06,6.399695e-05,0.0009043751,1.2517492e-05,1.8840263e-09,2.9609308e-07,0.0,0.0001034774,2.1956494e-05,5.833204e-07,0.0,6.549827e-07,4.6909525e-05,1.1640426e-06,0.0,0.0,0.00011334191,5.3420994e-05,0.0,1.1565509e-06
5,-0.0011780161,0.0014419307,0.005201137,0.0026883697,0.0051023248,0.0035839234,-0.0014534983,0.00867715,3.0739353e-05,0.0,9.033315e-08,1.6856237e-07,2.3168265e-07,2.0978383e-05,0.00021107956,3.941533e-05,0.0,5.2126524e-08,0.0,4.1396197e-05,9.364559e-08,3.3153532e-07,0.0,1.6114453e-07,1.4560889e-05,9.8379e-08,7.523191e-06,2.0414825e-06,7.117743e-06,0.00010306563,1.3671898e-06,8.585086e-06
6,0.050243326,0.0014117775,0.04008526,0.032815494,0.03708312,0.015667394,-0.0014574041,-0.023145532,6.2930565e-05,2.6127686e-06,7.5689044e-08,3.4298278e-06,1.6969868e-06,8.8843546e-05,0.0,2.9602752e-05,2.4878495e-09,4.012455e-07,2.4535923e-06,6.620641e-05,1.3410073e-05,1.4319177e-07,0.0,1.0316871e-06,1.3847795e-05,9.0922555e-07,7.674916e-06,5.9981867e-06,6.95942e-05,0.0,0.0,0.0
7,0.04820304,0.00446705,0.02978171,0.028879574,0.034059465,0.014785113,-0.0033040908,-0.021567956,0.00020224747,1.7829752e-05,1.6325755e-07,1.5855012e-06,0.0,1.9858879e-05,0.00052554987,8.6494794e-05,6.938031e-10,2.4348518e-07,1.6031534e-06,6.951131e-05,2.4184277e-05,5.330355e-07,5.1565687e-05,6.7632595e-07,1.6431373e-05,1.08708e-06,1.0010594e-05,1.7648828e-06,6.749127e-05,0.0,0.0,0.0
8,-0.0013423964,0.0026501429,0.0073688934,0.013844478,0.015612193,0.010175174,0.021508174,0.028039293,0.00016052682,1.1430947e-05,7.486733e-07,6.7465726e-07,2.3903638e-06,6.0993593e-06,3.8297545e-05,0.0,0.0,0.0,2.7375784e-06,0.0,0.0,0.0,0.00025478328,0.0,0.0,0.0,2.3300312e-05,0.0,5.218229e-05,0.00010181943,1.1211175e-05,0.0
9,0.018606445,-0.002161772,0.025924047,0.028969308,0.030555703,0.019774318,0.021271082,0.010238583,3.4605917e-05,2.848509e-05,9.083613e-08,0.0,2.8085292e-06,3.8262147e-05,0.0,3.0780923e-06,0.0,0.0,4.0832174e-06,3.0559124e-05,0.0,5.684242e-07,0.00032395497,0.0,0.0,0.0,2.4845767e-06,2.346199e-06,1.2337195e-05,0.000102145495,8.753466e-06,1.0561406e-05
